ID,PDF,OUTabstract,OUTtext,outMA,Authors,AUFull,Title,Abstract,citation,year,source,data year,studytype,design,COMP,protection,Creation,Age,Size,degradationlevel,country,continent,climate,ocean,ecosystem,species,mechanism,outcome,indicator,subindicator,direction,quantitative,data origin,unit,error type,BeforeMPAvalue,BeforeMPA_samplesize,BeforeMPAerrorRaw,BeforeMPA_SD,BeforeControlvalue,BeforeControl_samplesize,BeforeControlerrorRaw,BeforeControlSD, AfterMPAvalue,AfterMPA_samplesize,AfterMPAerrorRaw,AfterMPA_SD, AfterControlvalue,AfterControl_samplesize,AfterControlerrorRaw,AfterControl_SD,ei,vei,comment
198,,in,out,out,"Soper, FM; MacKenzie, RA; Sharma, S; Cole, TG; Litton, CM; Sparks, JP","Soper, Fiona M.; MacKenzie, Richard A.; Sharma, Sahadev; Cole, Thomas G.; Litton, Creighton M.; Sparks, Jed P.","Non-native mangroves support carbon storage, sediment carbon burial, and accretion of coastal ecosystems","Mangrove forests play an important role in climate change adaptation and mitigation by maintaining coastline elevations relative to sea level rise, protecting coastal infrastructure from storm damage, and storing substantial quantities of carbon (C) in li",9,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,in,out,out,"Sousa, AI; da Silva, JF; Azevedo, A; Lillebo, AI","Sousa, Ana, I; da Silva, Jose Figueiredo; Azevedo, Ana; Lillebo, Ana, I",Blue Carbon stock in Zostera noltei meadows at Ria de Aveiro coastal lagoon (Portugal) over a decade,"This work assessed the Blue Carbon (C) stock in the seagrass meadows (Zostera noltei) of Ria de Aveiro coastal lagoon (Portugal), and evaluated its spatio-temporal trend over the 2003-2005 to 2013-2014 period. Zostera noltei spatial distribution, restrict",3,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,in,out,out,"St Laurent, KA; Hribar, DJ; Carlson, AJ; Crawford, CM; Siok, D","St Laurent, Kari A.; Hribar, Daniel J.; Carlson, Annette J.; Crawford, Calyn M.; Siok, Drexel",Assessing coastal carbon variability in two Delaware tidal marshes,"Coastal wetlands provide numerous ecosystem services, including the ability to sequester and store carbon. Recent initiatives, such as the U.S. Climate Alliance's National Working Lands Challenge, have sought to better understand and quantify this 'blue c",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,in,out,out,"Stankovic, M; Hayashizaki, KI; Tuntiprapas, P; Rattanachot, E; Prathep, A","Stankovic, Milica; Hayashizaki, Ken-Ichi; Tuntiprapas, Piyalap; Rattanachot, Ekkalak; Prathep, Anchana",Two decades of seagrass area change: Organic carbon sources and stock,"Although seagrass ecosystems provide various ecosystem services, the implications in correspondence with temporal changes of the meadows is lacking. In this study, we analyzed two-decade changes of the seagrass area with the organic carbon storage and the",0,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,in,out,out,"Stankovic, M; Tantipisanuh, N; Prathep, A","Stankovic, Milica; Tantipisanuh, Naruemon; Prathep, Anchana",Carbon storage in seagrass ecosystems along the Andaman coast of Thailand,"Seagrass ecosystems are important contributors to mitigation of climate change, since they are responsible for large carbon sinks. However, there is limited knowledge regarding the importance of variability of carbon storage in various ecosystems. In this",4,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,in,out,out,"Stringer, CE; Trettin, CC; Zarnoch, SJ","Stringer, Christina E.; Trettin, Carl C.; Zarnoch, Stanley J.","Soil properties of mangroves in contrasting geomorphic settings within the Zambezi River Delta, Mozambique","Mangroves are well-known for their numerous ecosystem services, including sequestering a significant carbon stock, with soils accounting for the largest pool. The soil carbon pool is dependent on the carbon content and bulk density. Our objective was to a",7,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,in,out,out,"Stringer, CE; Trettin, CC; Zarnoch, SJ; Tang, WW","Stringer, Christina E.; Trettin, Carl C.; Zarnoch, Stanley J.; Tang, Wenwu","Carbon stocks of mangroves within the Zambezi River Delta, Mozambique","Mangroves are well-known for their numerous ecosystem services, including storing a globally significant C pool. There is increasing interest in the inclusion of mangroves in national climate change mitigation and adaptation plans in developing nations as",46,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,in,out,out,"Su, ZN; Qiu, GL; Fan, HQ; Fang, C","Su, Zhinan; Qiu, Guanglong; Fan, Hangqing; Fang, Chao",Seagrass beds store less carbon but support more macrobenthos than mangrove forests,"Seagrass beds (SG) have powerful ecosystem functions, but some seagrasses, e.g., Halophila beccarii, have been neglected because of their tiny plant structure and narrow and restricted distribution in the intertidal zone. In this study, we compared ecosys",0,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,in,out,out,"Su, ZN; Qiu, GL; Fan, HQ; Li, M; Fang, C","Su, Zhinan; Qiu, Guanglong; Fan, Hangqing; Li, Meng; Fang, Chao",Changes in carbon storage and macrobenthic communities in a mangrove-seagrass ecosystem after the invasion of smooth cordgrass in southern China,"The exotic smooth cordgrass (Spartina alterniflora) has invaded intertidal wetlands near the Ronggenshan tidal flats of Beihai, Guangxi, China, where historically seagrasses and mangroves coexisted. We investigated sediment organic carbon (SOC) storage an",2,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,in,out,out,"Su, ZN; Qiu, GL; Fan, HQ; Li, M; Fang, C","Su, Zhinan; Qiu, Guanglong; Fan, Hangqing; Li, Meng; Fang, Chao",Changes in carbon storage and macrobenthic communities in a mangrove-seagrass ecosystem after the invasion of smooth cordgrass in southern China,"The exotic smooth cordgrass (Spartina alterniflora) has invaded intertidal wetlands near the Ronggenshan tidal flats of Beihai, Guangxi, China, where historically seagrasses and mangroves coexisted. We investigated sediment organic carbon (SOC) storage an",2,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,in,out,out,"Suarez-Abelenda, M; Ferreira, TO; Camps-Arbestain, M; Rivera-Monroy, VH; Macias, F; Nobrega, GN; Otero, XL","Suarez-Abelenda, M.; Ferreira, T. O.; Camps-Arbestain, M.; Rivera-Monroy, V. H.; Macias, F.; Nobrega, G. Nuto; Otero, X. L.",The effect of nutrient-rich effluents from shrimp farming on mangrove soil carbon storage and geochemistry under semi-arid climate conditions in northern Brazil,A semi-arid mangrove estuary system in the northeast Brazilian coast (Ceara state) was selected for this study to (i) evaluate the impact of shrimp farm nutrient-rich wastewater effluents on the soil geochemistry and organic carbon (OC) storage and (ii) e,44,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,in,out,out,"Suhaili, A; Lawen, J","Suhaili, Affendi; Lawen, Jayneeca",ESTIMATION OF PLANT BIOMASS AND CARBON STOCK FOR A JUVENILE REFORESTED MANGROVE STAND USING HIGH RESOLUTION IMAGING SPECTROMETER,"With climate change programs such as REDD+, the ability to estimate biomass and carbon stock in juvenile plantings would be of high importance for auditing the contribution of the reforestation project by the relevant stakeholders. The ability of high spe",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,in,out,out,"Suir, GM; Sasser, CE; DeLaune, RD; Murray, EO","Suir, Glenn M.; Sasser, Charles E.; DeLaune, Ronald D.; Murray, Elizabeth O.",Comparing carbon accumulation in restored and natural wetland soils of coastal Louisiana,"Louisiana's chronic wetland deterioration has resulted in massive soil organic matter loss and subsequent carbon release through oxidation. To combat these losses, and reestablish ecosystem function, goods, and services, many restoration projects have bee",2,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,in,out,out,"Sultana, R; Casareto, BE; Sohrin, R; Suzuki, T; Alam, MS; Fujimura, H; Suzuki, Y","Sultana, Rumana; Casareto, Beatriz E.; Sohrin, Rumi; Suzuki, Toshiyuki; Alam, Md Shafiul; Fujimura, Hiroyuki; Suzuki, Yoshimi","Response of Subtropical Coastal Sediment Systems of Okinawa, Japan, to Experimental Warming and High pCO(2)","Increasing seawater temperatures and CO2 levels associated with climate change affect the shallow marine ecosystem function. In this study, the effects of elevated seawater temperature and partial pressure of CO2 (pCO(2)) on subtropical sediment systems o",7,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,in,out,out,"Suresh, HS; Bhat, DM; Ravindranath, NH; Sukumar, R","Suresh, H. S.; Bhat, D. M.; Ravindranath, N. H.; Sukumar, R.",Carbon stocks and sequestration potential of Indian Mangroves,Mangrove forest patches and plantations with known age of plantation along both western and eastern coast of India were sampled for estimation of standing biomass and C stocks. A sample plot of 0.1 ha (1000 m(2)) was laid in each patch depending on the co,1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,in,out,out,"Suyadi; Gao, J; Lundquist, CJ; Schwendenmann, L","Suyadi; Gao, Jay; Lundquist, Carolyn J.; Schwendenmann, Luitgard",Aboveground Carbon Stocks in Rapidly Expanding Mangroves in New Zealand: Regional Assessment and Economic Valuation of Blue Carbon,"Blue carbon is increasingly being considered in global carbon budgets; however, there is poor understanding of how carbon stocks vary within mangrove forests with heterogeneous growth forms and in areas where mangroves are showing rapid changes in distrib",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,in,out,out,"Suzuki, Y; Fujii, M; Casareto, BE; Furuta, A; Ishikawa, Y","Suzuki, Y; Fujii, M; Casareto, BE; Furuta, A; Ishikawa, Y",CO2 sequestration and fate of organic matters within seagrass (Zostera marina) ecosystem,"The purpose of our current study was to clear the fate of organic carbon and nitrogen in seawater and sediment, especially the difference between organic carbon and nitrogen in dissolved and particulate forms and to determine carbon sequestration by seagr",7,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,in,out,out,"Taillardat, P; Thompson, BS; Garneau, M; Trottier, K; Friess, DA","Taillardat, Pierre; Thompson, Benjamin S.; Garneau, Michelle; Trottier, Karelle; Friess, Daniel A.",Climate change mitigation potential of wetlands and the cost-effectiveness of their restoration,"The cost-effective mitigation of climate change through nature-based carbon dioxide removal strategies has gained substantial policy attention. Inland and coastal wetlands (specifically boreal, temperate and tropical peatlands; tundra; floodplains; freshw",4,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,in,out,out,"Tamondong, A; Cruz, C; Quides, RR; Garcia, M; Cruz, JA; Guihawen, J; Blanco, A","Tamondong, Ayin; Cruz, Charmaine; Quides, Rey Rusty; Garcia, Mikko; Cruz, John Andrew; Guihawen, Jaime; Blanco, Ariel",Remote Sensing-Based Estimation of Seagrass Percent Cover and LAI for Above Ground Carbon Sequestration Mapping,"Seagrasses are distinct flowering plants which thrive underwater. They are part of a complex ecosystem that supports different forms of life. Recent studies found out that coastal wetlands - mangroves, saltmarshes, and seagrass, are far more proficient in",1,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,in,out,out,"Tanaya, T; Watanabe, K; Yamamoto, S; Hongo, C; Kayanne, H; Kuwae, T","Tanaya, Toko; Watanabe, Kenta; Yamamoto, Shoji; Hongo, Chuki; Kayanne, Hajime; Kuwae, Tomohiro",Contributions of the direct supply of belowground seagrass detritus and trapping of suspended organic matter to the sedimentary organic carbon stock in seagrass meadows,"Carbon captured by marine living organisms is called blue carbon, and seagrass meadows are a dominant blue carbon sink. However, our knowledge of how seagrass increases sedimentary organic carbon (OC) stocks is limited. We investigated two pathways of OC ",3,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,in,out,out,"Tang, WW; Feng, WP; Jia, MJ; Shi, JY; Zuo, HF; Trettin, CC","Tang, Wenwu; Feng, Wenpeng; Jia, Meijuan; Shi, Jiyang; Zuo, Huifang; Trettin, Carl C.",The assessment of mangrove biomass and carbon in West Africa: a spatially explicit analytical framework,"Mangrove forests are highly productive and have large carbon sinks while also providing numerous goods and ecosystem services. However, effective management and conservation of the mangrove forests are often dependent on spatially explicit assessments of ",8,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,in,out,out,"Thorhaug, A; Gallagher, JB; Kiswara, W; Prathep, A; Huang, XP; Yap, TK; Dorward, S; Berlyn, G","Thorhaug, A.; Gallagher, John Barry; Kiswara, W.; Prathep, Anchana; Huang, Xiaoping; Yap, Tzuen-Kiat; Dorward, Sue; Berlyn, Graeme",Coastal and estuarine blue carbon stocks in the greater Southeast Asia region: Seagrasses and mangroves per nation and sum of total,Climate Change solutions include CO2 extraction from atmosphere and water with burial by living habitats in sedi-ment/soil. Nowhere on the planet are blue carbon plants which carry out massive carbon extraction and permanent burial more intensely concentr,0,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,in,out,out,"Thorhaug, A; Gallagher, JB; Kiswara, W; Prathep, A; Huang, XP; Yap, TK; Dorward, S; Berlyn, G","Thorhaug, A.; Gallagher, John Barry; Kiswara, W.; Prathep, Anchana; Huang, Xiaoping; Yap, Tzuen-Kiat; Dorward, Sue; Berlyn, Graeme",Coastal and estuarine blue carbon stocks in the greater Southeast Asia region: Seagrasses and mangroves per nation and sum of total,Climate Change solutions include CO2 extraction from atmosphere and water with burial by living habitats in sedi-ment/soil. Nowhere on the planet are blue carbon plants which carry out massive carbon extraction and permanent burial more intensely concentr,0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,yes,in,in,in,"Thorhaug, A; Poulos, HM; Lopez-Portillo, J; Ku, TCW; Berlyn, GP","Thorhaug, Anitra; Poulos, Helen M.; Lopez-Portillo, Jorge; Ku, Timothy C. W.; Berlyn, Graeme P.","Seagrass blue carbon dynamics in the Gulf of Mexico: Stocks, losses from anthropogenic disturbance, and gains through seagrass restoration","Seagrasses comprise a substantive North American and Caribbean Sea blue carbon sink. Yet fine-scale estimates of seagrass carbon stocks, fluxes from anthropogenic disturbances, and potential gains in sedimentary carbon from seagrass restoration are lackin",26,2017,WoS,2014,field,CI,COMP,protection,,,,partial,USA,North America,subtropical,Carribean,seagrass,,Csequestration,SEQ,Cseq,soil C (20 cm),positive,yes,figure 1,Mg C ha-1,SE,,,,,,,,,25.7,32,6.7,37.90092347,15,32,6,33.9411255,0.538440791,0.227964693,natural vs impacted
403,yes,in,in,in,"Thorhaug, A; Poulos, HM; Lopez-Portillo, J; Ku, TCW; Berlyn, GP","Thorhaug, Anitra; Poulos, Helen M.; Lopez-Portillo, Jorge; Ku, Timothy C. W.; Berlyn, Graeme P.","Seagrass blue carbon dynamics in the Gulf of Mexico: Stocks, losses from anthropogenic disturbance, and gains through seagrass restoration","Seagrasses comprise a substantive North American and Caribbean Sea blue carbon sink. Yet fine-scale estimates of seagrass carbon stocks, fluxes from anthropogenic disturbances, and potential gains in sedimentary carbon from seagrass restoration are lackin",26,2017,WoS,2014,field,CI,COMP,restoration,,2,,complete,USA,North America,subtropical,Carribean,seagrass,,Csequestration,SEQ,Cseq,soil C (20 cm),positive,yes,figure 5,Mg C ha-1,SE,,,,,,,,,12.2,16,7,28,15,32,6,33.9411255,-0.206614249,0.489212577,restored (2yr) vs impacted
403,yes,in,in,in,"Thorhaug, A; Poulos, HM; Lopez-Portillo, J; Ku, TCW; Berlyn, GP","Thorhaug, Anitra; Poulos, Helen M.; Lopez-Portillo, Jorge; Ku, Timothy C. W.; Berlyn, Graeme P.","Seagrass blue carbon dynamics in the Gulf of Mexico: Stocks, losses from anthropogenic disturbance, and gains through seagrass restoration","Seagrasses comprise a substantive North American and Caribbean Sea blue carbon sink. Yet fine-scale estimates of seagrass carbon stocks, fluxes from anthropogenic disturbances, and potential gains in sedimentary carbon from seagrass restoration are lackin",26,2017,WoS,2014,field,CI,COMP,restoration,,30,,complete,USA,North America,subtropical,Carribean,seagrass,,Csequestration,SEQ,Cseq,soil C (20 cm),positive,yes,figure 5,Mg C ha-1,SE,,,,,,,,,19.4,8,7,19.9,15,32,6,33.9411255,0.257222865,0.291526331,restored (30yr) vs impacted
403,yes,in,in,in,"Thorhaug, A; Poulos, HM; Lopez-Portillo, J; Ku, TCW; Berlyn, GP","Thorhaug, Anitra; Poulos, Helen M.; Lopez-Portillo, Jorge; Ku, Timothy C. W.; Berlyn, Graeme P.","Seagrass blue carbon dynamics in the Gulf of Mexico: Stocks, losses from anthropogenic disturbance, and gains through seagrass restoration","Seagrasses comprise a substantive North American and Caribbean Sea blue carbon sink. Yet fine-scale estimates of seagrass carbon stocks, fluxes from anthropogenic disturbances, and potential gains in sedimentary carbon from seagrass restoration are lackin",26,2017,WoS,2014,field,CI,COMP,restoration,,40,,complete,USA,North America,subtropical,Carribean,seagrass,,Csequestration,SEQ,Cseq,soil C (20 cm),positive,yes,figure 5,Mg C ha-1,SE,,,,,,,,,35.7,8,6.9,19.5,15,32,6,33.9411255,0.867100488,0.197294329,restored (40 yr) vs impacted
269,,in,out,out,"Thorhaug, AL; Poulos, HM; Lopez-Portillo, J; Barr, J; Lara-Dominguez, AL; Ku, TC; Berlyn, GP","Thorhaug, Anitra L.; Poulos, Helen M.; Lopez-Portillo, Jorge; Barr, Jordan; Laura Lara-Dominguez, Ana; Ku, Tim C.; Berlyn, Graeme P.","Gulf of Mexico estuarine blue carbon stock, extent and flux: Mangroves, marshes, and seagrasses: A North American hotspot","The Gulf of Mexico blue carbon habitats (mangroves, seagrass, and salt marshes) form an important North American blue carbon hot spot. These habitats cover 2,161,446 ha and grow profusely in estuaries that occupy 38,000 km(2) to store substantial sediment",16,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,in,out,out,"Thorhaug, AL; Poulos, HM; Lopez-Portillo, J; Barr, J; Lara-Dominguez, AL; Ku, TC; Berlyn, GP","Thorhaug, Anitra L.; Poulos, Helen M.; Lopez-Portillo, Jorge; Barr, Jordan; Laura Lara-Dominguez, Ana; Ku, Tim C.; Berlyn, Graeme P.","Gulf of Mexico estuarine blue carbon stock, extent and flux: Mangroves, marshes, and seagrasses: A North American hotspot","The Gulf of Mexico blue carbon habitats (mangroves, seagrass, and salt marshes) form an important North American blue carbon hot spot. These habitats cover 2,161,446 ha and grow profusely in estuaries that occupy 38,000 km(2) to store substantial sediment",16,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,in,out,out,"Thorhaug, AL; Poulos, HM; Lopez-Portillo, J; Barr, J; Lara-Dominguez, AL; Ku, TC; Berlyn, GP","Thorhaug, Anitra L.; Poulos, Helen M.; Lopez-Portillo, Jorge; Barr, Jordan; Laura Lara-Dominguez, Ana; Ku, Tim C.; Berlyn, Graeme P.","Gulf of Mexico estuarine blue carbon stock, extent and flux: Mangroves, marshes, and seagrasses: A North American hotspot","The Gulf of Mexico blue carbon habitats (mangroves, seagrass, and salt marshes) form an important North American blue carbon hot spot. These habitats cover 2,161,446 ha and grow profusely in estuaries that occupy 38,000 km(2) to store substantial sediment",16,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,in,out,out,"Thuy, HLT; Tan, MT; Van, TTT; Bien, LB; Ha, NM; Nhung, NT","Thuy, H. L. T.; Tan, M. T.; Van, T. T. T.; Bien, L. B.; Ha, N. M.; Nhung, N. T.","USING SENTINEL IMAGE DATA AND PLOT SURVEY FOR THE ASSESSMENT OF BIOMASS AND CARBON STOCK IN COASTAL FORESTS OF THAI BINH PROVINCE, VIETNAM","Quantitative evaluation of biomass and carbon stored in coastal forests of Thai Binh province (Vietnam) does not only contribute to coast protection, but is also required for emphasizing the forest's importance in local socio-economic development when par",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,in,out,out,"Tian, Y; Chen, GC; Lu, HL; Zhu, H; Ye, Y","Tian, Yuan; Chen, Guangcheng; Lu, Haoliang; Zhu, Heng; Ye, Yong","Effects of shrimp pond effluents on stocks of organic carbon, nitrogen and phosphorus in soils of Kandelia obovata forests along Jiulong River Estuary","Global aquaculture discharges are typical anthropogenic carbon and nutrient sources to nearby mangrove forests. In this study, we quantified total organic carbon (TOC), total nitrogen (TN), total phosphorus (TP) stocks (0-50 cm) in soils from three sites ",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,yes,in,in,out,Goldberg,,"Effects of hydraulic dredging on the benthic ecology and sediment chemistry on a cultivated bed of the Northern quahog, Mercenaria mercenaria",,,2014,ref,,field,CI,COMP,trawling,,,,,USA,North America,temperate,North West Atlantic,sediment,,Csequestration,SEQ,Cseq,organic carbon,neutral,yes,table 4,,,,,,,,,,,,,,,,,,,,,only p value given and min max. No means or error.
108,,in,out,out,"Tinh, PH; Hanh, NTH; Thanh, VV; Tuan, MS; Quang, PV; Sharma, S; MacKenzie, RA","Hong Tinh, Pham; Thi Hong Hanh, Nguyen; Van Thanh, Vo; Sy Tuan, Mai; Van Quang, Pham; Sharma, Sahadev; MacKenzie, Richard A.",A Comparison of Soil Carbon Stocks of Intact and Restored Mangrove Forests in Northern Vietnam,"Background and Objectives:In northern Vietnam, nearly 37,100 hectares of mangroves were lost from 1964-1997 due to unsustainable harvest and deforestation for the creation of shrimp aquaculture ponds. To offset these losses, efforts in the late 1990s have",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,yes,in,in,out,Tong,,Salt marsh restoration with sediment-slurry application: Effects on benthic macroinvertebrates and associated soil-plant variables,,,2013,ref,,field,CI,COMP,protection,,,,partial,USA,North America,subtropical,North West Atlantic,marsh,,Csequestration,SEQ,Cseq,AGB + BGB,positive,yes,figure 3,,,,,,,,,,,,,,,,,,,,,no error
784,yes,in,in,out,Tong,,Salt marsh restoration with sediment-slurry application: Effects on benthic macroinvertebrates and associated soil-plant variables,,,2013,ref,,field,CI,COMP,restoration,,,,partial,USA,North America,subtropical,North West Atlantic,marsh,,Csequestration,SEQ,Cseq,AGB + BGB,positive,yes,figure 3,% organic carbon,,,,,,,,,,,,,,,,,,,,no error
524,,in,out,out,"Trettin, CC; Stringer, CE; Zarnoch, SJ","Trettin, Carl C.; Stringer, Christina E.; Zarnoch, Stanley J.","Composition, biomass and structure of mangroves within the Zambezi River Delta","We used a stratified random sampling design to inventory the mangrove vegetation within the Zambezi River Delta, Mozambique, to provide a basis for estimating biomass pools. We used canopy height, derived from remote sensing data, to stratify the inventor",13,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,yes,in,in,out,"Trevathan-Tackett, SM; Kelleway, J; Macreadie, PI; Beardall, J; Ralph, P; Bellgrove, A","Trevathan-Tackett, Stacey M.; Kelleway, Jeffrey; Macreadie, Peter I.; Beardall, John; Ralph, Peter; Bellgrove, Alecia",Comparison of marine macrophytes for their contributions to blue carbon sequestration,"Many marine ecosystems have the capacity for long-term storage of organic carbon (C) in what are termed blue carbon systems. While blue carbon systems (saltmarsh, mangrove, and seagrass) are efficient at long-term sequestration of organic carbon (C), much",76,2015,WoS,,field,,ABS,,,,,,,,,,macroalgae,,Csequestration,SEQ,,,positive,,,,,,,,,,,,,,,,,,,,,,,
358,,in,out,out,"Trevathan-Tackett, SM; Wessel, C; Cebrian, J; Ralph, PJ; Masque, P; Macreadie, PI","Trevathan-Tackett, Stacey M.; Wessel, Caitlin; Cebrian, Just; Ralph, Peter J.; Masque, Pere; Macreadie, Peter I.","Effects of small-scale, shading-induced seagrass loss on blue carbon storage: Implications for management of degraded seagrass ecosystems","1. Seagrass meadows are important global blue carbon sinks. Despite a 30% loss of seagrasses globally during the last century, there is limited empirical research investigating the effects of disturbance and loss of seagrass on blue carbon stocks. 2. In t",19,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,yes,in,in,in,Hale,,Mediation of macronutrients and carbon by post-disturbance shelf sea sediment communities,,,2017,ref,,field,CI,COMP,trawling,,,,,United Kingdom,Europe,temperate,North East Atlantic,sediment,,Csequestration,SEQ,Cseq,organic carbon,positive,yes,text p126,,,,,,,,,,,2,5,0.16,0.357770876,1.59,5,0.16,0.357770876,0.229413164,0.016526182,low fishing vs high fishing frequency
597,yes,in,out,out,"Tripathee, R; Schafer, KVR","Tripathee, R.; Schaefer, K. V. R.",Above- and Belowground Biomass Allocation in Four Dominant Salt Marsh Species of the Eastern United States,"Measurements of aboveground and belowground biomass allocations are important for characterization of structure and function in marsh ecosystems as various processes such as carbon sequestration, gas transport, nutrient cycling, and ecosystem resilience a",19,2014,WoS,,field,,ABS,,,,,,USA,,,North West Atlantic,marsh,,Csequestration,SEQ,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,in,in,out,"Trueman, CN; Johnston, G; O'Hea, B; MacKenzie, KM","Trueman, C. N.; Johnston, G.; O'Hea, B.; MacKenzie, K. M.",Trophic interactions of fish communities at midwater depths enhance long-term carbon storage and benthic production on continental slopes,"Biological transfer of nutrients and materials between linked ecosystems influences global carbon budgets and ecosystem structure and function. Identifying the organisms or functional groups that are responsible for nutrient transfer, and quantifying thei",64,,WoS,,field,,ABS,,,,,,North East Atlantic,,,,fish,,Csequestration,SEQ,,,,,,,,,,,,,,,,,,,,,,,,,,
596,,in,out,out,"Tu, Q; Yang, SY; Zhou, QL; Yang, J",Tu Qiang; Yang Shengyun; Zhou Qiulin; Yang Juan,Sediment transport and carbon sequestration characteristics along mangrove fringed coasts,"Mangroves play an important role in sequestering carbon and trapping sediments. However, the effectiveness of such functions is unclear due to the restriction of knowledge on the sedimentation process across the vegetation boundaries. To detect the effect",5,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,in,out,out,"Tue, NT; Dung, LV; Nhuan, MT; Mori, K","Nguyen Tai Tue; Luu Viet Dung; Mai Trong Nhuan; Mori, Koji","Carbon storage of a tropical mangrove forest in Mui Ca Mau National Park, Vietnam","Mangrove forests constitute the most important sink of carbon (C) in the tropics, the conservation of which is an essential mean in offsetting C emissions and climate change. Mangrove forests are therefore suggested to be an important component of reducin",47,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,in,out,out,"Tue, NT; Thai, ND; Nhuan, MT","Tue, Nguyen Tai; Thai, Nguyen Dinh; Nhuan, Mai Trong",Carbon storage potential of mangrove forests from Northeastern Vietnam,Quantifying the C storage in mangrove forests is important to understand their ecological roles in climate change mitigation. The present study aims to determine the whole ecosystem C storage and to examine factors influencing on the sedimentary C stocks ,0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
